
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 1913 | 0x9f03869af7fc7f60c0bf3b8c4a8354898a505689 |        259.95        | 0.000025995000000000%  |
| 1914 | 0x822bade603c4269fb2ca086514c60c301e528459 |        259.95        | 0.000025995000000000%  |
| 1915 | 0x8659c491a685a1c5ebdd0896ac3c2d2fc6be415a |        259.95        | 0.000025995000000000%  |
| 1916 | 0x68a7ab45418cda8c988a9ec354fdb6da9c39f364 |        259.95        | 0.000025995000000000%  |
| 1917 | 0x21e091171b406f683bb115f9c1d0dcf80c54651e |        259.95        | 0.000025995000000000%  |
| 1918 | 0xdca81e5c4140cdecbe76beb78a22352ac6462ede |        259.95        | 0.000025995000000000%  |
| 1919 | 0x22e11646743918aa57d11212dcb6b1b35e13c9f5 |        259.95        | 0.000025995000000000%  |
| 1920 | 0xa1b1ec6ead8cefa028df12609f38eedac356a697 |        259.95        | 0.000025995000000000%  |
| 1921 | 0x2506399f455b28cfb4db666c52ff682a8294b8dd |        259.95        | 0.000025995000000000%  |
| 1922 | 0x30ab56457b5ae6536153958767ca3bffb8385162 |        259.95        | 0.000025995000000000%  |
| 1923 | 0x35e2243850b5f2f75c81033d077b2aed69ee04a9 |        259.95        | 0.000025995000000000%  |
| 1924 | 0x0f31dc322cca232bb4bd897d01c8a68992eb91f0 |        259.95        | 0.000025995000000000%  |
| 1925 | 0x0561972bd7e0b7b9309fc48de881e39c0d39207d |        259.95        | 0.000025995000000000%  |
| 1926 | 0x200748de593b2859526c4e75985560135fb5fb32 |        259.95        | 0.000025995000000000%  |
| 1927 | 0x969f62cf8d116ddd611ff01835e581182989b48c |        259.95        | 0.000025995000000000%  |
| 1928 | 0x7f04d023b79437a37611e4289f0e613652ade0eb |        259.95        | 0.000025995000000000%  |
| 1929 | 0x98dac52fa32390e9b2fcc21a5694de04f9ecedc2 |        259.95        | 0.000025995000000000%  |
| 1930 | 0x95e3284095d71354c1bd483a54f6880dec1f81f3 |        259.95        | 0.000025995000000000%  |
| 1931 | 0x5314b430520257fcb572e38a40e0c4894fe3950e |        259.95        | 0.000025995000000000%  |
| 1932 | 0x64e4518ba963b79fcebc26604be416423c14f014 |        259.95        | 0.000025995000000000%  |
| 1933 | 0x856a9edfd050f365ad3583a7c204f62220d8728f |        259.95        | 0.000025995000000000%  |
| 1934 | 0xba6df910454ac5c9922bde45ed14990fae0d6dd8 |        259.95        | 0.000025995000000000%  |
| 1935 | 0xf7f3cd0e63a84eab7b4fa28a7364a78a659263a7 |        259.95        | 0.000025995000000000%  |
| 1936 | 0xf84d6d2dc4a432b98a7d5b3160373d33158a4c84 |        259.95        | 0.000025995000000000%  |
| 1937 | 0x6a0299986ff3b127414da19aa22138fe9e6a85fb |        259.95        | 0.000025995000000000%  |
| 1938 | 0xc7062f13cc17a6ee5bef82194f088a77e2ec54f7 |        259.95        | 0.000025995000000000%  |
| 1939 | 0xaaf1f86fd68e1c1efeae020e84cb7af03da3593c |        259.95        | 0.000025995000000000%  |
| 1940 | 0xfedb2e9105ccb66bc22fec6a509bd5e5ca2040a3 |        259.95        | 0.000025995000000000%  |
| 1941 | 0xec79e502999878be6b31e4dc307a277428b7e37e |        259.95        | 0.000025995000000000%  |
| 1942 | 0x7c9e666fe597e7f33f596eb3bca8461759ccfd18 |        259.95        | 0.000025995000000000%  |
| 1943 | 0x7ea6386222754e6d067289bf2e021418eb568e1a |        259.95        | 0.000025995000000000%  |
| 1944 | 0x3a0c0e445c259a9eb6006a9421dc7f5073f1f499 |        259.95        | 0.000025995000000000%  |
| 1945 | 0x03674de695c55a01d9f306d2f9132f3bd024416d |        259.95        | 0.000025995000000000%  |
| 1946 | 0xfc85908508aad055baea748b3dadc795591aa0bf |        259.95        | 0.000025995000000000%  |
| 1947 | 0x68a443084781d41431db247ef710f7faecaa746d |        259.95        | 0.000025995000000000%  |
| 1948 | 0x5a3735c0994a1aa78f08ac9cce85fcc622e55cd4 |        259.95        | 0.000025995000000000%  |
| 1949 | 0x20d347481190335bba819d749c5c14d34e76d589 |        259.95        | 0.000025995000000000%  |
| 1950 | 0x15115484d2a9a9f6daa150330b9784e15782926f |        259.95        | 0.000025995000000000%  |
| 1951 | 0xdf416572cd95fa582d2b53d40dcfebbbbf364a98 |        259.95        | 0.000025995000000000%  |
| 1952 | 0xc482a8f07b414532d02bdf8cb4bd738b0bd2a89c |        259.95        | 0.000025995000000000%  |
| 1953 | 0x7b021b6487329c0857bbd2bc6498c70f6665724e |        259.95        | 0.000025995000000000%  |
| 1954 | 0x95b2ea62d8716c84c5aac6a3f16babb56aabd29f |        259.95        | 0.000025995000000000%  |
| 1955 | 0xb0dfca2a3d3a37f0d9e2bba7ffb9ea4b384a3c13 |        259.95        | 0.000025995000000000%  |
| 1956 | 0x8fdffceb049d1e95e1a207e6c0ff536667703c81 |        259.95        | 0.000025995000000000%  |
| 1957 | 0x8e052ae660c2d8ad25f2ca38a34d1a24c76061fc |        259.95        | 0.000025995000000000%  |
| 1958 | 0x2d8f3e8770f13c67d02de5842ae0d302f2f4b506 |        259.95        | 0.000025995000000000%  |
| 1959 | 0x4172c2e9f4a3a195849dd9eee901675b41846981 |        259.95        | 0.000025995000000000%  |
| 1960 | 0x8ea68f4ebddbc1ee1a62724abbac1fd5568be823 |        259.95        | 0.000025995000000000%  |
| 1961 | 0x8447b38181d710c3fcecbd6a1dbfe9209c82012f |        259.95        | 0.000025995000000000%  |
| 1962 | 0xbc1c17195e052b8a4122064bb3f333f2636977c1 |        259.95        | 0.000025995000000000%  |
| 1963 | 0xd3f61661cc29f8adc19c379141e8fbe326f8d4cb |        259.95        | 0.000025995000000000%  |
| 1964 | 0x4dfe61fccf708b5548e84a3252f0336a0424d69f |        259.95        | 0.000025995000000000%  |
| 1965 | 0x9af9f783b084a22bd0ff99a3247e200098743d82 |        259.95        | 0.000025995000000000%  |
| 1966 | 0xbc5ce810687c2e9f768a311cee89892bbe70de99 |        259.95        | 0.000025995000000000%  |
| 1967 | 0xc282a9b93854cba29811f292e43673f53fe8145e |        259.95        | 0.000025995000000000%  |
| 1968 | 0x808959714773abe28401bcec6293eb3c92cab38b |        259.95        | 0.000025995000000000%  |
| 1969 | 0x4e0e04d6378829fb1a1490af56b3c51b60bb5e86 |        259.95        | 0.000025995000000000%  |
| 1970 | 0x9df588d46895e886698f4ddfe1db666fca0c4a3a |        259.95        | 0.000025995000000000%  |
| 1971 | 0x347082af37ad46795b029d19f4bf57a7b8ba9355 |        259.95        | 0.000025995000000000%  |
| 1972 | 0x3defdaa12778d36892800ff2f59827997066137d |        259.95        | 0.000025995000000000%  |
| 1973 | 0x2ab6beb2074e78f2c4600742b218a719277c57a2 |        259.95        | 0.000025995000000000%  |
| 1974 | 0xd2d36cabffcc2d82d954df30bde407959579ce15 |        259.95        | 0.000025995000000000%  |
| 1975 | 0xd36c06d3661e28259e7e09dcf645f662c8e0c463 |        259.95        | 0.000025995000000000%  |
| 1976 | 0x19e5ae9b7897ed92d138d838fac640f6be28f376 |        259.95        | 0.000025995000000000%  |
| 1977 | 0x98defba802b52d1fd68639bf7fc878ec339070d9 |        259.95        | 0.000025995000000000%  |
| 1978 | 0x610ce3e5714bef245f5e003fee9fb27dbc22d66f |        259.95        | 0.000025995000000000%  |
| 1979 | 0x181d90ace3aaee36d1ca8744782db4820855094c |        259.95        | 0.000025995000000000%  |
| 1980 | 0x3e6f23a77c1db63c4be6c8a3f94134e1455666e6 |        259.95        | 0.000025995000000000%  |
| 1981 | 0xf43f28a4f48522829695f540a7bb8da500350c1e |        259.95        | 0.000025995000000000%  |
| 1982 | 0xdfad7486399d445ca2148658e17d8ae7854c20f0 |        259.95        | 0.000025995000000000%  |
| 1983 | 0x2b762480e5bdf49eba0e2126bd96685c70112355 |        259.95        | 0.000025995000000000%  |
| 1984 | 0xbe9998830c38910ef83e85eb33c90dd301d5516e |        259.95        | 0.000025995000000000%  |
| 1985 | 0x05e1b3b3ca390d9d943087208eff78f7c14d9e28 |        259.95        | 0.000025995000000000%  |
| 1986 | 0xf2be846f34d4d8a341e6a5b6733ddca559184f7d |        259.95        | 0.000025995000000000%  |
| 1987 | 0x4877a13e73a871e43e8edd2e3633271429ca0214 |        259.95        | 0.000025995000000000%  |
| 1988 | 0x2c1d246538b31c84d045979c0708183a216f2f89 |        259.95        | 0.000025995000000000%  |
| 1989 | 0x422dbcb3fb48be3df2e45298323fa054e535ff63 |        259.95        | 0.000025995000000000%  |
| 1990 | 0x2b7bae15d020b4622f442a18b8cc0e38d7da478a |        259.95        | 0.000025995000000000%  |
| 1991 | 0xdead29f8b16e288c18110b460f59f24d502f4007 |        259.95        | 0.000025995000000000%  |
| 1992 | 0x8f3b1b857557da97f7e6084b60079df937c5ba36 |        259.95        | 0.000025995000000000%  |
| 1993 | 0x44118e74b9d05eccca1dfa77bbf8db3af2e62298 |        259.95        | 0.000025995000000000%  |
| 1994 | 0x10b53382661c407e9d31da253b91247a3035c311 |        259.95        | 0.000025995000000000%  |
| 1995 | 0x832f424858d729f65e86fd0e0323b729b0be8d25 |        259.95        | 0.000025995000000000%  |
| 1996 | 0x2af7ee6bc4a813fc0b963b7b4cd9e54885f1fa39 |        259.95        | 0.000025995000000000%  |
| 1997 | 0x6199693704ee4d1cef25255eb481af1e42918bf9 |        259.95        | 0.000025995000000000%  |
| 1998 | 0xa6fd5e49c231ce02f50e012bf86e7aa658060b40 |        259.95        | 0.000025995000000000%  |
| 1999 | 0x19abf1d06595d08071678655eb50334a715a047b |        259.95        | 0.000025995000000000%  |
| 2000 | 0x216fe91572b800c36c898def8776262b6fd92c8e |        259.95        | 0.000025995000000000%  |
| 2001 | 0x5a1beab74667ba22e4a4c5f79c7f1c2b30a1ee14 |        259.95        | 0.000025995000000000%  |
| 2002 | 0x3012cd225e4c82dee0a9422435a3666ff0a81b2a |        259.95        | 0.000025995000000000%  |
| 2003 | 0xe380114f4be86df0cd801011afe19de568528adb |        259.95        | 0.000025995000000000%  |
| 2004 | 0xe1568937548b43f9279df3e9c5680fc355d23051 |        259.95        | 0.000025995000000000%  |
| 2005 | 0x4077ce56f8ffbdfff2368344eb9e0df470c75b6b |        259.95        | 0.000025995000000000%  |
| 2006 | 0xbac7fe1787906e7f8eb3302779cc78c2201ca5af |        259.95        | 0.000025995000000000%  |
| 2007 | 0xe4e8435ca8244114e6d7e81c0e93fc5af5c53b59 |        259.95        | 0.000025995000000000%  |
| 2008 | 0x076ed4502762aa6c4809a25651b0a150494f69dc |        259.95        | 0.000025995000000000%  |
| 2009 | 0x6914a21f5f69a771bb08a6ccf2611c9cea08fdc1 |        259.95        | 0.000025995000000000%  |
| 2010 | 0x953f7d7e62d43a1aaa32cda0f23cd7569db776fa |        259.95        | 0.000025995000000000%  |
| 2011 | 0x63d044747de8abcfd936ca49102fc294d7368770 |        259.95        | 0.000025995000000000%  |
| 2012 | 0x3835478b80aa20a5fc115a0ddcccf70b6a4c133d |        259.95        | 0.000025995000000000%  |
| 2013 | 0x2dd34871e0e7a1fce0700663c12cfbc998f63913 |        259.95        | 0.000025995000000000%  |
| 2014 | 0x0629516ab7fc660c0ac73daaf678fd0ff18a7aea |        259.95        | 0.000025995000000000%  |
| 2015 | 0x3047cd2b2b91f289fd88f6e1b494b3a52c8f3152 |        259.95        | 0.000025995000000000%  |
| 2016 | 0xba35e66028e92023e71779bdf1a374a47a46e118 |        259.95        | 0.000025995000000000%  |
| 2017 | 0x83618760137d4fe6de529e5e7c966bc6d24ebec9 |        259.95        | 0.000025995000000000%  |
| 2018 | 0x4f546b0ef4f7711cea7c0b1b7dda0a200cb2dfa9 |        259.95        | 0.000025995000000000%  |
| 2019 | 0xc099af29c9b96326db9ea2a022e232ff7c857786 |        259.95        | 0.000025995000000000%  |
| 2020 | 0x399077125e2a12689092a87513bd062075f0ecf6 |        259.95        | 0.000025995000000000%  |
| 2021 | 0x8438736dd5c20975f35c9d7d249d4e3e4a72a222 |        259.95        | 0.000025995000000000%  |
| 2022 | 0xe8a0e56aac8ebfac59474f4bf9b8ba5d85536c69 |        259.95        | 0.000025995000000000%  |
| 2023 | 0xe479a3b92ecb691de8a8d38f465d6f048c0fdd81 |        259.95        | 0.000025995000000000%  |
| 2024 | 0x55dfe575d39fca5af399eeebd596354792e10b57 |        259.95        | 0.000025995000000000%  |
| 2025 | 0xe882de29986174479a517c83ebc25bc27c9ee7fa |        259.95        | 0.000025995000000000%  |
| 2026 | 0x6b9decb4ea75d0e535ccb699a1aa3e97a0cf7b32 |        259.95        | 0.000025995000000000%  |
| 2027 | 0x92fc738a6029778f6ee171c5b1b3a3394257d827 |        259.95        | 0.000025995000000000%  |
| 2028 | 0xa477c7d9350f7ac68cf205a9ebfdc2913e5e5abf |        259.95        | 0.000025995000000000%  |
| 2029 | 0xe2f51bd7427f1ceba3f071f586d64e3571266bf2 |        259.95        | 0.000025995000000000%  |
| 2030 | 0xcdc679805090fe21e703a68269aca01ca3ad0dbd |        259.95        | 0.000025995000000000%  |
| 2031 | 0x1e748e950aa89a2867dd9807bda67ed94993cfd3 |        259.95        | 0.000025995000000000%  |
| 2032 | 0x02e2e82bf6f79d92e0d776e85a56739d223a4914 |        259.95        | 0.000025995000000000%  |
| 2033 | 0x7ca1db2bff1c86a83fcf9959f4a2d99e5cf4678d |        259.95        | 0.000025995000000000%  |
| 2034 | 0x9d0f56e9b027a207f7387842d0963984ba7e3e3b |        259.95        | 0.000025995000000000%  |
| 2035 | 0x0a1d3271dbdd28143e173badc345b3de3aa3a6cc |        259.95        | 0.000025995000000000%  |
| 2036 | 0x05f8e7d9827bcf110511f4d7728617886f75d91b |        259.95        | 0.000025995000000000%  |
| 2037 | 0x98bb16f1e53c5e86bf3a0c6de580a80ef1153662 |        259.95        | 0.000025995000000000%  |
| 2038 | 0xec8982195f339e202c0450c7baa82fb201003222 |        259.95        | 0.000025995000000000%  |
| 2039 | 0x1364e7cdd0a4b6c95eabaf72ec44476aeda5ea2a |        259.95        | 0.000025995000000000%  |
| 2040 | 0xd69c18ff0a8e3ae9d063617bd360be2bf57f57ea |        259.95        | 0.000025995000000000%  |
| 2041 | 0x5ad919f196490af20392af7864754a0e1a65f945 |        259.95        | 0.000025995000000000%  |
| 2042 | 0xd852c9a8e8a0f896be0d6ced709028e55c569d99 |        259.95        | 0.000025995000000000%  |
| 2043 | 0x184391bb4faff7137934bc6c58117a23345d3489 |        259.95        | 0.000025995000000000%  |
| 2044 | 0xa44a99b4535a1a3f5660c763c9ebade2522665e3 |        259.95        | 0.000025995000000000%  |
| 2045 | 0xeb8840e8c29b5d6e48e18cdeb1d0b1837a5c8b56 |        259.95        | 0.000025995000000000%  |
| 2046 | 0xb3380a15bc735d04b63ea7bfc5fd2f94dfb3291c |        259.95        | 0.000025995000000000%  |
| 2047 | 0xf5b9e596b2d5c8169a56fbb3b1225eb67d65dad2 |        259.95        | 0.000025995000000000%  |
| 2048 | 0xe9e9660b5bdc762742908accd6b6a2c200b9ed36 |        259.95        | 0.000025995000000000%  |
| 2049 | 0x6637c7bfdc61359fc8e9c48c68fecd590cd4d4ff |        259.95        | 0.000025995000000000%  |
| 2050 | 0x485273edd34ef8a2f5a4cfc6eb20b14250598b60 |        259.95        | 0.000025995000000000%  |
| 2051 | 0x45bafad54b4491f0f0041614304376c95bff9082 |        259.95        | 0.000025995000000000%  |
| 2052 | 0x30fa5aa4eb201d006e40ba9e88a45b1d7376ed7d |        259.95        | 0.000025995000000000%  |
| 2053 | 0x5a6755cb740d5c738c2577def7dc88adf16eaba6 |        259.95        | 0.000025995000000000%  |
| 2054 | 0x04be7e9e658be5dcab643a53a5e9200b3a7de48d |        259.95        | 0.000025995000000000%  |
| 2055 | 0x802f4a6a64adefe966a024142b74822d7533df94 |        259.95        | 0.000025995000000000%  |
| 2056 | 0x66775f7db6758fc19b801c2f71f25d2e5f043bae |        259.95        | 0.000025995000000000%  |
| 2057 | 0x72bd34986f4996b899f8d1d08b50f42f5ed36d58 |        259.95        | 0.000025995000000000%  |
| 2058 | 0xa5d3b27f96c36aa8ae1f5d4a060982e31559f19f |        259.95        | 0.000025995000000000%  |
| 2059 | 0x5595f22c9d4f9046a46db36993edc69762129a3e |        259.95        | 0.000025995000000000%  |
| 2060 | 0x53b049131f29530d0672fabd4b7d28074bb9d88e |        259.95        | 0.000025995000000000%  |
| 2061 | 0xe4c7d42f5c3db9443bae3c89a56e4c04d9020d46 |        259.95        | 0.000025995000000000%  |
| 2062 | 0x653d47a5dce5bfdd0b8e7035b725b23473ca1c1d |        259.95        | 0.000025995000000000%  |
| 2063 | 0xcd16e7fdfa44ef400f03cfbee28ec8a32d6626e0 |        259.95        | 0.000025995000000000%  |
| 2064 | 0x7c1a0dbb93d0caa39e215aaefc53016f6ecc6a64 |        259.95        | 0.000025995000000000%  |
| 2065 | 0x4649708dbe7e5eef93fd3570e64a7b9f94a9b68a |        259.95        | 0.000025995000000000%  |
| 2066 | 0x1a68c00c9dad98f4aa9d7f448ee404f9beaa3912 |        259.95        | 0.000025995000000000%  |
| 2067 | 0x4df0def67d1d564567d4b0fa1c2cd81249092b50 |        259.95        | 0.000025995000000000%  |
| 2068 | 0xf717e43671ee184f692490a5a981310cb5dab141 |        259.95        | 0.000025995000000000%  |
| 2069 | 0xfd054cf25c47b0ba2fb79a6260644dab9b7d1b05 |        259.95        | 0.000025995000000000%  |
| 2070 | 0xc73136e5c308eac4dad60429351152aa9edeadd3 |        259.95        | 0.000025995000000000%  |
| 2071 | 0xe66ae886b78b2f434ba5c3c4c729d32bf5a58e35 |        259.95        | 0.000025995000000000%  |
| 2072 | 0x50e7420ac9f23fca16561f3bb8dfa18804b7b202 |        259.95        | 0.000025995000000000%  |
| 2073 | 0xabf5b0a478fc8a59551c7861545bae07a613c3c8 |        259.95        | 0.000025995000000000%  |
| 2074 | 0x958b503708b4d6761256b15c9165efc038754536 |        259.95        | 0.000025995000000000%  |
| 2075 | 0x05bf418afaa49c1338271693293f5c47613492fd |        259.95        | 0.000025995000000000%  |
| 2076 | 0x26cc08af57f2b9c626a52f0885b6c0756eec521d |        259.95        | 0.000025995000000000%  |
| 2077 | 0x78b71a45578294b670c05c2c4dbe729712807412 |        259.95        | 0.000025995000000000%  |
| 2078 | 0x914d3592d13eabb1c442a9bd93ab1254f8f85c7f |        259.95        | 0.000025995000000000%  |
| 2079 | 0xa0d4b494384b690af9c51fa79b5bee493d2027b1 |        259.95        | 0.000025995000000000%  |
| 2080 | 0xa65484dfd3586ae71f072a36a0e4145d0c08998f |        259.95        | 0.000025995000000000%  |
| 2081 | 0xc823f12f47397e1502a6bab82bd534fbbebd09f4 |        259.95        | 0.000025995000000000%  |
| 2082 | 0xc7a21822ac0885999c42ccf9a41bb1b7166789db |        259.95        | 0.000025995000000000%  |
| 2083 | 0x0aa98d3cdc335dacf4778e4da043172832e1b045 |        259.95        | 0.000025995000000000%  |
| 2084 | 0x2b8121afd714deed0999cbc095905f6c1d15e858 |        259.95        | 0.000025995000000000%  |
| 2085 | 0xf9ba07a909edc35865c40937fa107e75c50595ba |        259.95        | 0.000025995000000000%  |
| 2086 | 0x44c66e76b5ca2b79754ddd8e46763e4f9198925d |        259.95        | 0.000025995000000000%  |
| 2087 | 0x42498b046f9ae34cc8c208d22c4018d4c9b32bd5 |        259.95        | 0.000025995000000000%  |
| 2088 | 0xa099a92496281e32d341e80cbdbfa6f33e1207e1 |        259.95        | 0.000025995000000000%  |
| 2089 | 0xd2b1dba436921f57cf253af85c04cdfdd1c5389a |        259.95        | 0.000025995000000000%  |
| 2090 | 0xe2954e92b785c1f1076ed87ae2dcf869819ea5f5 |        259.95        | 0.000025995000000000%  |
| 2091 | 0x5d80975767d9929ea5df45adc81e30b91ae93ed8 |        259.95        | 0.000025995000000000%  |
| 2092 | 0xcffc7748de86910a9970aa61f4f87d415d80fa43 |        259.95        | 0.000025995000000000%  |
| 2093 | 0xfca890d57e45f88509be3627530f751ce946e311 |        259.95        | 0.000025995000000000%  |
| 2094 | 0x07d59afc79a9d4b137f7456f0a9ccb29feb97514 |        259.95        | 0.000025995000000000%  |
| 2095 | 0xea3ea9090a376f65f4c38a9aa5676a6dbe9c2e74 |        259.95        | 0.000025995000000000%  |
| 2096 | 0xf9c8155d3d613aa2558bf1a76a492cc6e89fca08 |        259.95        | 0.000025995000000000%  |
| 2097 | 0xf547d43aad7aeb342dafe95d28986d62cfe97a77 |        259.95        | 0.000025995000000000%  |
| 2098 | 0xdf464a38557af01e8d88195a7f79c926f4a91055 |        259.95        | 0.000025995000000000%  |
| 2099 | 0xe31ab09a28791b0b3117fd634c1756c9715fe0aa |        259.95        | 0.000025995000000000%  |
| 2100 | 0x465ea9e7de0c9f5c56eb4cf4a679a60763705a1e |        259.95        | 0.000025995000000000%  |
| 2101 | 0x465ea9e7de0c9f5c56eb4cf4a679a60763705a1e |        259.95        | 0.000025995000000000%  |
| 2102 | 0xe1abedf9462c7ae2d4ce589ab81d2efe896eb8c8 |        259.95        | 0.000025995000000000%  |
| 2103 | 0xec0acf63c0dd9f6ba883f21b3d17825884844bb9 |        259.95        | 0.000025995000000000%  |
| 2104 | 0xd3b0aa894663c00003b8676f605f98f08a2d076e |        259.95        | 0.000025995000000000%  |
| 2105 | 0x13697d73018ab78d9390a76661fc398f5b2bb5a4 |        259.95        | 0.000025995000000000%  |
| 2106 | 0xc979a07b77cf3b6f5733d7a9f39aa81c727aae33 |        259.95        | 0.000025995000000000%  |
| 2107 | 0x349283e6002654503314cc2ee0c42ba4ff8ebc43 |        259.9         | 0.000025990000000000%  |
| 2108 | 0xb73a32dd36a63d26d962872639f4b84bb4995d70 |         258          | 0.000025800000000000%  |
| 2109 | 0xc7518a8cf15811ba98924fbfd054cb0ec9397e9e |         258          | 0.000025800000000000%  |
| 2110 | 0x99897b277a3ee9d2d892769f4eb9bb21951d1a4a |         258          | 0.000025800000000000%  |
| 2111 | 0x8c1bf59afc9a89a941dafb1ee109b469db507d9e |         252          | 0.000025200000000000%  |
| 2112 | 0xcf9fbbd29800c9e811fc4c6daf9e977c6fd5f453 |         250          | 0.000025000000000000%  |
| 2113 | 0x9bdb334f73c396a740bc29467e87d098e17fe483 |         250          | 0.000025000000000000%  |
| 2114 | 0x505fb0b38a04c3d88350ab823b2a57a88dc62e5c |         250          | 0.000025000000000000%  |
| 2115 | 0x8752805868b60be56a2dbef245745dec4e8b825a |        249.7         | 0.000024970000000000%  |
| 2116 | 0x6ef4d71acc965f806ac404cd28c51370d79bd401 |         249          | 0.000024900000000000%  |
| 2117 | 0x2686e6651e0786335ecd868aaccd37ebaccf7005 |         249          | 0.000024900000000000%  |
